,0,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.5670643962733317,0.0380892689995887,0.1557410888615802,0.0480746142572025,0.1338035325700788,0.0483270819387514,0.0071930740043498,0.0207134046182186,0.0096477166721246,0.0818719363148896,0.0098963284894185,0.1628991694881881,0.1233643623084174,0.0555382466158576
3,0.3388095525532441,1.2155698424245305,0.5353026223774303,0.2345502646681982,1.301131542397083,0.6374299098745222,0.1582844209430849,0.1502087469111632,0.2842001640128303,0.1905038815038457,0.3911189522414532,0.0044424283486954,0.4702126741868215,0.4437583698697597
4,0.2685959626698704,0.467165185606649,1.0591287222810697,0.0617725509931364,0.7003046349794799,0.2134226667976949,0.1698240007433623,0.0454897930774341,0.2116984336394708,0.0415963927221249,0.1391902770382161,0.0049866290635516,0.3835156798127144,0.4062230513620264
5,0.0304727228287673,0.0083156027708948,0.0260230170399816,0.0388039980592508,0.024326939546581,0.0277796480688729,0.0046505222205715,0.0020241068356221,0.0022255506083336,0.006064232892288,0.000750983841296,4.96498957104663e-06,0.0182653654552248,0.0056894756507699
6,0.1756470215899164,0.4446698633647877,0.6822555546276143,0.154379602572359,0.8048586507522177,0.1521478486187941,0.1754579766215958,0.0083851876801351,0.1035245216576955,0.0280200186748686,0.1056277502463128,0.0010813861041801,0.354633805597661,0.5469882336043927
7,0.0547583629987402,0.4071193383877923,0.2326599487782236,0.0671373631185497,0.4875549980175296,0.9404215696793012,0.0664153674804619,0.0160673489334882,0.1224941435383681,0.0729203202812938,0.1040557253684174,0.002108062884026,0.1961955013859843,0.3139599157977377
8,0.0169691091375629,0.2634428463885099,0.0741198774347711,0.0085246668669977,0.1987693250381201,0.0149158877767794,0.145391576996955,0.0140572443512265,0.0996076457523345,0.0213664981010305,0.0152620154529659,0.000952019018851,0.1505099528750821,0.0038229994166459
9,0.2057078232966551,0.0249011147136462,0.1226322791158708,0.0637991138651133,0.0591204006085581,0.0639344289614944,0.0001797237042636,0.0984242036461064,0.0057854812279337,0.0552814311730893,0.0038566819911483,0.0007973614604059,0.0572482789812724,0.0038842338769582
10,0.0225920743305493,0.3902371396069364,0.0897959064598828,0.0196573775503689,0.6199733533413443,0.2418640899614097,0.1421536029553566,0.0166204151179063,0.3900066174703837,0.0098783813825688,0.6483098321873344,0.0035577708411594,0.428078301119783,0.0938596362985727
11,0.1373536576082908,0.0079638921798362,0.0117543170599486,0.0619056360020352,0.0134427011318624,0.0429132410234205,0.0002408521649042,0.0450713480257266,0.0003234564820498,0.180966558305984,0.0009556200337733,3.33879952166003e-05,0.0780871026294481,0.000635698382022
12,0.1236855409328261,0.1938468964181774,0.3242709296319237,0.0837823788609005,0.2370870730683233,0.2024714843718904,0.0035590761615582,0.0582651169418045,0.081347724402545,0.0773842575781306,0.1636674836351612,0.0077065012664632,0.204782762534311,0.5242298917173621
13,0.5485890484639595,0.0043797049524209,0.0017698387670436,0.0004092754415677,0.0935042867776365,0.0009841844144353,9.88788119632835e-05,0.0001225390925572,0.0001873044850181,0.000111359389296,0.0007076962969392,0.377106451794809,0.0035243805247795,0.0080817050087803
14,0.0748159248583706,0.1422367817437774,0.3614317154417519,0.0464580359404762,0.9333317993336544,0.0091125180650859,0.0868585001877181,0.0009836479238589,0.1889124636620784,0.0026358005601884,0.3784324630289813,0.0052951852741362,0.5815835042056448,0.4902063002518635
15,0.0507364317870426,0.1887451296155993,0.6969999290125146,0.0507488415993643,1.2274904009101513,0.1072591848556209,0.0729951602607066,0.0040072094320263,0.2483632381667473,0.0043740022910282,0.3210664653301002,0.0041070022064184,0.8236225773041608,2.78240131599801
